Source,Model,Elapsed Time
Laptop,ResNet,3.0420389999635518
Laptop,ResNet,2.2674214000580832
Laptop,ResNet,2.2689967999467626
Laptop,ResNet,2.187445200048387
Laptop,ResNet,2.3234612999949604
Laptop,ResNet,2.2563857999630272
Laptop,ResNet,2.3517969000386074
Laptop,ResNet,2.478426899993792
Laptop,ResNet,2.377311599906534
Laptop,ResNet,2.7862309999763966
Laptop,ResNet,2.793883000034839
