Source,Model,Elapsed Time
Laptop,SimpleResNet,1.5637998000020161
Laptop,SimpleResNet,1.3436244999757037
Laptop,SimpleResNet,1.0595630999887362
Laptop,SimpleResNet,1.4085400000330992
Laptop,SimpleResNet,0.9308438000152819
Laptop,SimpleResNet,1.0716856999788433
Laptop,SimpleResNet,1.5131359999650158
Laptop,SimpleResNet,1.1048683000262827
Laptop,SimpleResNet,1.0600842999992892
Laptop,SimpleResNet,1.4432846999843605
Laptop,SimpleResNet,2.1452471999800764
