Source,Model,Elapsed Time
Laptop,GoogleNet,0.258867499884218
Laptop,GoogleNet,0.19948619999922812
Laptop,GoogleNet,0.18383520003408194
Laptop,GoogleNet,0.22313449997454882
Laptop,GoogleNet,0.20103299990296364
Laptop,GoogleNet,0.1929323999211192
Laptop,GoogleNet,0.20900720008648932
Laptop,GoogleNet,0.20713569992221892
Laptop,GoogleNet,0.20265610003843904
Laptop,GoogleNet,0.2128216999117285
Laptop,GoogleNet,0.1731231000740081
