Source,Model,Elapsed Time
Laptop,ResNet_152,0.7874798998236656
Laptop,ResNet_152,0.9657691000029445
Laptop,ResNet_152,0.8527146000415087
Laptop,ResNet_152,0.7843508999794722
Laptop,ResNet_152,0.6422391999512911
Laptop,ResNet_152,0.6078846999444067
Laptop,ResNet_152,0.6206052000634372
Laptop,ResNet_152,0.6081775000784546
Laptop,ResNet_152,0.6751537001691759
Laptop,ResNet_152,0.7169192000292242
Laptop,ResNet_152,0.6670049999374896
