Source,Model,Elapsed Time
Laptop,AlexNet,0.042238400084897876
Laptop,AlexNet,0.0571902000810951
Laptop,AlexNet,0.05867340019904077
Laptop,AlexNet,0.06326549989171326
Laptop,AlexNet,0.06229689996689558
Laptop,AlexNet,0.049265600042417645
Laptop,AlexNet,0.04929070011712611
Laptop,AlexNet,0.06056210002861917
Laptop,AlexNet,0.06444750004447997
Laptop,AlexNet,0.05438049999065697
Laptop,AlexNet,0.06013399991206825
