Source,Model,Elapsed Time
Laptop,FC_1000,4.6938898001099005
Laptop,FC_1000,4.337453200016171
Laptop,FC_1000,5.162602399941534
Laptop,FC_1000,4.581574499956332
Laptop,FC_1000,4.827221499988809
Laptop,FC_1000,4.04173900000751
Laptop,FC_1000,3.8679063000017777
Laptop,FC_1000,4.272529700072482
Laptop,FC_1000,4.290291100041941
Laptop,FC_1000,4.786462599993683
Laptop,FC_1000,4.674377499963157
