Source,Model,Elapsed Time
Laptop,FC_2000,14.768311700085178
Laptop,FC_2000,15.600547599839047
Laptop,FC_2000,15.754732500063255
Laptop,FC_2000,15.869309700094163
Laptop,FC_2000,15.896050999872386
Laptop,FC_2000,14.987950500100851
Laptop,FC_2000,15.295191700104624
Laptop,FC_2000,15.07817370002158
Laptop,FC_2000,15.578082999913022
Laptop,FC_2000,15.127046399982646
Laptop,FC_2000,15.383890399942175
